stage,seletor,modelo,status,error_message,n_features,n_trials,n_cv_folds,tempo_fit_sec,tempo_predict_sec,tempo_proba_sec,tempo_joblib_dump_sec,tempo_otimizacao_sec,tempo_total_sec,experiment_timestamp
optuna_by_selector_optimization,ExtraTrees,QDA,success,,15.0,10.0,3.0,,,,,6.228398420003941,6.228398420003941,2026-05-04T00:11:58.888596
optuna_by_selector_training,ExtraTrees,QDA,success,,15.0,,,0.11642718799703289,0.013309108995599672,0.006228170001122635,0.0010066300019389018,,0.1369710969956941,2026-05-04T00:11:59.235268
optuna_by_selector_optimization,ExtraTrees,GaussianNB,success,,15.0,10.0,3.0,,,,,3.882190873999207,3.882190873999207,2026-05-04T00:12:03.118548
optuna_by_selector_training,ExtraTrees,GaussianNB,success,,15.0,,,0.0655175700012478,0.0025403050021850504,0.003132603997073602,0.0007793200056767091,,0.07196979900618317,2026-05-04T00:12:03.342580
optuna_by_selector_optimization,ExtraTrees,DecisionTree,success,,15.0,12.0,3.0,,,,,4.983960738005408,4.983960738005408,2026-05-04T00:12:08.327585
optuna_by_selector_training,ExtraTrees,DecisionTree,success,,15.0,,,0.0917914279998513,0.0015016879988252185,0.0010126269989996217,0.0013184090057620779,,0.09562415200343821,2026-05-04T00:12:08.603680
optuna_by_selector_optimization,ExtraTrees,RandomForest,success,,15.0,12.0,3.0,,,,,54.95734214600088,54.95734214600088,2026-05-04T00:13:03.562286
optuna_by_selector_training,ExtraTrees,RandomForest,success,,15.0,,,3.2031220849967212,0.14730075099942042,0.148041706001095,0.21472632799850544,,3.713190869995742,2026-05-04T00:13:07.444994
optuna_by_selector_optimization,ExtraTrees,GradientBoosting,success,,15.0,12.0,3.0,,,,,140.96322859499924,140.96322859499924,2026-05-04T00:15:28.409432
optuna_by_selector_training,ExtraTrees,GradientBoosting,success,,15.0,,,11.11889625799813,0.05626724800094962,0.05621807399438694,0.009543970998493023,,11.24092555099196,2026-05-04T00:15:39.819558
