stage,seletor,modelo,status,error_message,n_features,n_trials,n_cv_folds,tempo_fit_sec,tempo_predict_sec,tempo_proba_sec,tempo_joblib_dump_sec,tempo_otimizacao_sec,tempo_total_sec,experiment_timestamp
feature_selection,Pearson,GradientBoosting,success,,15,,,2.4307819499999823,0.025519714999973075,0.025661633000709116,,,2.4819632980006645,2026-05-04T20:34:49.029205
feature_selection,Fisher,LDA,success,,15,,,0.10382154600029025,0.0010611630004859762,0.0008548429996153573,,,0.10573755200039159,2026-05-04T20:34:49.328477
feature_selection,Fisher,QDA,success,,15,,,0.09230671399927814,0.0032545879994358984,0.0027412509998612222,,,0.09830255299857527,2026-05-04T20:34:49.619215
feature_selection,Fisher,GaussianNB,success,,15,,,0.05948628399983136,0.0025504000004730187,0.002237466999758908,,,0.06427415100006328,2026-05-04T20:34:49.823641
feature_selection,Fisher,DecisionTree,success,,15,,,0.07672700100010843,0.0014941169993107906,0.0010158909999518073,,,0.07923700899937103,2026-05-04T20:34:50.062661
feature_selection,Fisher,RandomForest,success,,15,,,1.0526894470003754,0.06301483399965946,0.06352692299969931,,,1.1792312039997341,2026-05-04T20:34:51.406850
feature_selection,Fisher,GradientBoosting,success,,15,,,2.4103412389995356,0.02551226599916845,0.025522326000100293,,,2.4613758309988043,2026-05-04T20:34:54.030581
feature_selection,mRMR,LDA,success,,15,,,0.10352080000029673,0.0010874729996430688,0.0008886949999578064,,,0.1054969679998976,2026-05-04T20:34:54.310592
feature_selection,mRMR,QDA,success,,15,,,0.09689024499948573,0.003168496999933268,0.0028458770002544043,,,0.1029046189996734,2026-05-04T20:34:54.605810
feature_selection,mRMR,GaussianNB,success,,15,,,0.06060235799941438,0.0018867500002670567,0.0020680099996752688,,,0.0645571179993567,2026-05-04T20:34:54.810244
feature_selection,mRMR,DecisionTree,success,,15,,,0.11234815099942352,0.0015626159993189503,0.0010484920003364095,,,0.11495925899907888,2026-05-04T20:34:55.086398
feature_selection,mRMR,RandomForest,success,,15,,,1.4767548750005517,0.07381542999974045,0.07397786899946368,,,1.6245481739997558,2026-05-04T20:34:56.874499
feature_selection,mRMR,GradientBoosting,success,,15,,,4.731677758999467,0.029041841000434943,0.028804847999708727,,,4.789524447999611,2026-05-04T20:35:01.828691
feature_selection,LassoCV,LDA,success,,15,,,0.10474169499957497,0.0010796119995575282,0.0008893309995983145,,,0.10671063799873082,2026-05-04T20:35:02.112030
feature_selection,LassoCV,QDA,success,,15,,,0.09701731199947972,0.003352860000632063,0.0032763950002845377,,,0.10364656700039632,2026-05-04T20:35:02.408049
feature_selection,LassoCV,GaussianNB,success,,15,,,0.06121114999950805,0.002098948999446293,0.0022578050002266536,,,0.065567903999181,2026-05-04T20:35:02.612531
feature_selection,LassoCV,DecisionTree,success,,15,,,0.0781379250001919,0.0015236489998642355,0.0010316380003132508,,,0.08069321200036939,2026-05-04T20:35:02.858555
feature_selection,LassoCV,RandomForest,success,,15,,,1.0403361790004055,0.06318863700016664,0.061456277000615955,,,1.1649810930011881,2026-05-04T20:35:04.190109
feature_selection,LassoCV,GradientBoosting,success,,15,,,2.7192063450002024,0.026278094999725,0.025783271999898716,,,2.771267711999826,2026-05-04T20:35:07.126882
feature_selection,LinearSVC_L1,LDA,success,,15,,,0.10672355299993797,0.0010431700002300204,0.0008684229997015791,,,0.10863514599986956,2026-05-04T20:35:07.412353
feature_selection,LinearSVC_L1,QDA,success,,15,,,0.09486568800002715,0.003384495000318566,0.003011185999639565,,,0.10126136899998528,2026-05-04T20:35:07.704530
feature_selection,LinearSVC_L1,GaussianNB,success,,15,,,0.06068154799959302,0.0022228290008570184,0.0022496439996757545,,,0.0651540210001258,2026-05-04T20:35:07.910268
feature_selection,LinearSVC_L1,DecisionTree,success,,15,,,0.1011191580000741,0.0016244939997704932,0.0010830370001713163,,,0.1038266890000159,2026-05-04T20:35:08.177811
feature_selection,LinearSVC_L1,RandomForest,success,,15,,,1.515645434000362,0.07324589800009562,0.07234864800011565,,,1.6612399800005733,2026-05-04T20:35:10.003613
feature_selection,LinearSVC_L1,GradientBoosting,success,,15,,,4.809452776999933,0.0281956339995304,0.027930971999921894,,,4.865579382999385,2026-05-04T20:35:15.027306
feature_selection,ExtraTrees,LDA,success,,15,,,0.1085312140003225,0.0010993359992426122,0.0008854509997036075,,,0.11051600099926873,2026-05-04T20:35:15.311944
feature_selection,ExtraTrees,QDA,success,,15,,,0.09758350399988558,0.0034529889999248553,0.0028232929998921463,,,0.10385978599970258,2026-05-04T20:35:15.609505
feature_selection,ExtraTrees,GaussianNB,success,,15,,,0.059887463000450225,0.0020560650000334135,0.0022313389999908395,,,0.06417486700047448,2026-05-04T20:35:15.813984
feature_selection,ExtraTrees,DecisionTree,success,,15,,,0.10367179100012436,0.0015952389994708938,0.0011526950002007652,,,0.10641972499979602,2026-05-04T20:35:16.085256
feature_selection,ExtraTrees,RandomForest,success,,15,,,1.493182858000182,0.0732609679998859,0.07386054400012654,,,1.6403043700001945,2026-05-04T20:35:17.889678
feature_selection,ExtraTrees,GradientBoosting,success,,15,,,5.48250602600001,0.030905849000191665,0.02980948200001876,,,5.5432213570002205,2026-05-04T20:35:23.603223
