stage,seletor,modelo,status,error_message,n_features,n_trials,n_cv_folds,tempo_fit_sec,tempo_predict_sec,tempo_proba_sec,tempo_joblib_dump_sec,tempo_otimizacao_sec,tempo_total_sec,experiment_timestamp
feature_selection,Pearson,LDA,success,,15.0,,,0.11080967399902875,0.001079417001164984,0.0008734849998290883,,,0.11276257600002282,2026-04-26T19:12:19.942894
feature_selection,Pearson,QDA,success,,15.0,,,0.10847881200061238,0.0052100079992669635,0.005136588000823394,,,0.11882540800070274,2026-04-26T19:12:20.266832
feature_selection,Pearson,GaussianNB,success,,15.0,,,0.0638042669997958,0.002188233000197215,0.0023162079996836837,,,0.0683087079996767,2026-04-26T19:12:20.487041
feature_selection,Pearson,DecisionTree,success,,15.0,,,0.08033058999899367,0.001566710001497995,0.0010527220001677051,,,0.08295002200065937,2026-04-26T19:12:20.738197
feature_selection,Pearson,RandomForest,success,,15.0,,,1.1750270390002697,0.06252068200046779,0.0697835959999793,,,1.3073313170007168,2026-04-26T19:12:22.211118
feature_selection,Pearson,GradientBoosting,success,,15.0,,,2.6085546310005157,0.026043809000839246,0.02605380100067123,,,2.660652241002026,2026-04-26T19:12:25.047425
feature_selection_selector_total,Pearson,,success,,15.0,,,,,,,,5.390534606998699,2026-04-26T19:12:25.047536
feature_selection,Fisher,LDA,success,,15.0,,,0.11165137399984815,0.0011341310000716476,0.0009321020006609615,,,0.11371760700058076,2026-04-26T19:12:25.340856
feature_selection,Fisher,QDA,success,,15.0,,,0.09753062799973122,0.004117619000680861,0.0050631279991648626,,,0.10671137499957695,2026-04-26T19:12:25.642364
feature_selection,Fisher,GaussianNB,success,,15.0,,,0.060820225000497885,0.0021514569998544175,0.002176532001612941,,,0.06514821400196524,2026-04-26T19:12:25.847423
feature_selection,Fisher,DecisionTree,success,,15.0,,,0.07640071700006956,0.001540043000204605,0.0010396859997854335,,,0.0789804460000596,2026-04-26T19:12:26.110341
feature_selection,Fisher,RandomForest,success,,15.0,,,1.1526734849994682,0.06134327499967185,0.06059492200074601,,,1.274611681999886,2026-04-26T19:12:27.549904
feature_selection,Fisher,GradientBoosting,success,,15.0,,,2.5716871690001426,0.028086811000321177,0.02612424499966437,,,2.625898225000128,2026-04-26T19:12:30.341896
feature_selection_selector_total,Fisher,,success,,15.0,,,,,,,,5.290793273999952,2026-04-26T19:12:30.342026
feature_selection,mRMR,LDA,success,,15.0,,,0.11156516400114924,0.0011421609997341875,0.000948385999436141,,,0.11365571100031957,2026-04-26T19:12:30.633186
feature_selection,mRMR,QDA,success,,15.0,,,0.09510308199969586,0.0038280419994407566,0.0032962019995466108,,,0.10222732599868323,2026-04-26T19:12:30.930153
feature_selection,mRMR,GaussianNB,success,,15.0,,,0.061268464000022504,0.0021417059997475008,0.0021272129997669253,,,0.06553738299953693,2026-04-26T19:12:31.138762
feature_selection,mRMR,DecisionTree,success,,15.0,,,0.10386820399980934,0.0016536629991605878,0.001116632000048412,,,0.10663849899901834,2026-04-26T19:12:31.413741
feature_selection,mRMR,RandomForest,success,,15.0,,,1.6074295769994933,0.07299192600112292,0.07302305000121123,,,1.7534445530018274,2026-04-26T19:12:33.341382
feature_selection,mRMR,GradientBoosting,success,,15.0,,,4.954126880000331,0.029306723999980022,0.02940645200033032,,,5.012840056000641,2026-04-26T19:12:38.520590
feature_selection_selector_total,mRMR,,success,,15.0,,,,,,,,8.1743953339992,2026-04-26T19:12:38.520695
feature_selection,LassoCV,LDA,success,,15.0,,,0.10961302799842088,0.0010762980000436073,0.0008905110007617623,,,0.11157983699922625,2026-04-26T19:12:38.810443
feature_selection,LassoCV,QDA,success,,15.0,,,0.10776476700084459,0.007283531000211951,0.005635134999465663,,,0.1206834330005222,2026-04-26T19:12:39.127403
feature_selection,LassoCV,GaussianNB,success,,15.0,,,0.06081599400022242,0.002124713999364758,0.0021510369988391176,,,0.06509174499842629,2026-04-26T19:12:39.345749
feature_selection,LassoCV,DecisionTree,success,,15.0,,,0.07780346899926371,0.0016427160007879138,0.0010889850000239676,,,0.0805351700000756,2026-04-26T19:12:39.594582
feature_selection,LassoCV,RandomForest,success,,15.0,,,1.1155062270008784,0.06060186500144482,0.061039209000227856,,,1.237147301002551,2026-04-26T19:12:40.999305
feature_selection,LassoCV,GradientBoosting,success,,15.0,,,2.901378898000985,0.025186315000610193,0.025297734999185195,,,2.9518629480007803,2026-04-26T19:12:44.115436
feature_selection_selector_total,LassoCV,,success,,15.0,,,,,,,,5.591072682000231,2026-04-26T19:12:44.115526
feature_selection,LinearSVC_L1,LDA,success,,15.0,,,0.10591299199950299,0.0010499469990463695,0.0008618089996161871,,,0.10782474799816555,2026-04-26T19:12:44.404288
feature_selection,LinearSVC_L1,QDA,success,,15.0,,,0.09650495099958789,0.003233813999031554,0.003939678999813623,,,0.10367844399843307,2026-04-26T19:12:44.709103
feature_selection,LinearSVC_L1,GaussianNB,success,,15.0,,,0.061772565999490325,0.0019700579996424494,0.002115451999998186,,,0.06585807599913096,2026-04-26T19:12:44.913479
feature_selection,LinearSVC_L1,DecisionTree,success,,15.0,,,0.10641031200066209,0.0016772119997767732,0.0012664899986702949,,,0.10935401399910916,2026-04-26T19:12:45.203879
feature_selection,LinearSVC_L1,RandomForest,success,,15.0,,,1.7163538410004548,0.0745145680011774,0.07343927699912456,,,1.8643076860007568,2026-04-26T19:12:47.237274
feature_selection,LinearSVC_L1,GradientBoosting,success,,15.0,,,5.062946629999715,0.029668060000403784,0.029583101999378414,,,5.122197791999497,2026-04-26T19:12:52.526881
feature_selection_selector_total,LinearSVC_L1,,success,,15.0,,,,,,,,8.406782690999535,2026-04-26T19:12:52.526976
feature_selection,ExtraTrees,LDA,success,,15.0,,,0.10797207900031935,0.001089487999706762,0.0008680520004418213,,,0.10992961900046794,2026-04-26T19:12:52.815259
feature_selection,ExtraTrees,QDA,success,,15.0,,,0.10303941100028169,0.003687660999275977,0.0028081149994250154,,,0.10953518699898268,2026-04-26T19:12:53.118763
feature_selection,ExtraTrees,GaussianNB,success,,15.0,,,0.06137676700018346,0.002012896000451292,0.0022572220004803967,,,0.06564688500111515,2026-04-26T19:12:53.325576
feature_selection,ExtraTrees,DecisionTree,success,,15.0,,,0.11016342199945939,0.0018741190015134634,0.001495451000664616,,,0.11353299200163747,2026-04-26T19:12:53.604340
feature_selection,ExtraTrees,RandomForest,success,,15.0,,,1.5663063899992267,0.07175019100031932,0.07255365700075345,,,1.7106102380002994,2026-04-26T19:12:55.481866
feature_selection,ExtraTrees,GradientBoosting,success,,15.0,,,5.080575438998494,0.029039294000540394,0.02910194800097088,,,5.138716681000005,2026-04-26T19:13:00.785816
feature_selection_selector_total,ExtraTrees,,success,,15.0,,,,,,,,8.255733209998652,2026-04-26T19:13:00.785924
ensemble_base_training,,LDA,success,,16.0,,,0.11854196400054207,0.0011860550002893433,0.0009381370000483003,,,0.12066615600087971,2026-04-26T19:13:03.194576
ensemble_base_training,,QDA,success,,16.0,,,0.11014792900095927,0.004716475999885006,0.008597187001214479,,,0.12346159200205875,2026-04-26T19:13:03.534056
ensemble_base_training,,GaussianNB,success,,16.0,,,0.06163700199977029,0.002236902999356971,0.0024117900011333404,,,0.0662856950002606,2026-04-26T19:13:03.748758
ensemble_base_training,,DecisionTree,success,,16.0,,,0.10837506999996549,0.0016841310007293941,0.001188163998449454,,,0.11124736499914434,2026-04-26T19:13:04.032917
ensemble_base_training,,RandomForest,success,,16.0,,,1.8324198400005116,0.07526053800029331,0.07277675700061081,,,1.9804571350014157,2026-04-26T19:13:06.184649
ensemble_base_training,,GradientBoosting,success,,16.0,,,5.158674651000183,0.029190178000135347,0.029475448998709908,,,5.217340277999028,2026-04-26T19:13:11.566766
ensemble_soft_voting,,,success,,,,,,,,,,0.1573922389998188,2026-04-26T19:13:11.730714
ensemble_averaging,,,success,,,,,,,,,,0.14900909999960277,2026-04-26T19:13:11.885845
optuna_global_optimization,,LDA,success,,,10.0,3.0,,,,,5.363412930999402,5.363412930999402,2026-04-26T19:13:17.585809
optuna_global_optimization,,QDA,success,,,10.0,3.0,,,,,6.253090827000051,6.253090827000051,2026-04-26T19:13:23.840148
optuna_global_optimization,,GaussianNB,success,,,10.0,3.0,,,,,3.6792837220000365,3.6792837220000365,2026-04-26T19:13:27.520424
optuna_global_optimization,,DecisionTree,success,,,12.0,3.0,,,,,5.762293896999836,5.762293896999836,2026-04-26T19:13:33.283559
optuna_global_optimization,,RandomForest,success,,,12.0,3.0,,,,,30.867785352000283,30.867785352000283,2026-04-26T19:14:04.152193
optuna_global_optimization,,GradientBoosting,success,,,12.0,3.0,,,,,68.77923242399993,68.77923242399993,2026-04-26T19:15:12.932301
optuna_global_training,,LDA,success,,16.0,,,0.14887615800034837,0.0008918980001908494,0.0007785810012137517,,,0.15054663700175297,2026-04-26T19:15:13.281283
optuna_global_training,,QDA,success,,16.0,,,0.1018798400000378,0.0035139629999321187,0.0029974419994687196,,,0.10839124499943864,2026-04-26T19:15:13.588730
optuna_global_training,,GaussianNB,success,,16.0,,,0.061349122999672545,0.0020158389997959603,0.0024560309993830742,,,0.06582099299885158,2026-04-26T19:15:13.795492
optuna_global_training,,DecisionTree,success,,16.0,,,0.10680652600058238,0.0017261690009036101,0.0012134110002079979,,,0.10974610600169399,2026-04-26T19:15:14.081531
optuna_global_training,,RandomForest,success,,16.0,,,1.4963385440005368,0.06894409200140217,0.06776190399978077,,,1.6330445400017197,2026-04-26T19:15:15.881708
optuna_global_training,,GradientBoosting,success,,16.0,,,2.1768722560009337,0.013937988000179757,0.013933779999206308,,,2.2047440240003198,2026-04-26T19:15:18.269552
optuna_by_selector_optimization,LowVariance,LDA,success,,12.0,10.0,3.0,,,,,5.078149873001166,5.078149873001166,2026-04-26T19:15:24.682898
optuna_by_selector_training,LowVariance,LDA,success,,12.0,,,0.12857169299968518,0.0008078920000116341,0.0007162149995565414,0.0009307769996667048,,0.13102657699892006,2026-04-26T19:15:24.955077
optuna_by_selector_optimization,LowVariance,QDA,success,,12.0,10.0,3.0,,,,,5.626201172000947,5.626201172000947,2026-04-26T19:15:30.582272
optuna_by_selector_training,LowVariance,QDA,success,,12.0,,,0.0944374369992147,0.0029581889994005905,0.0029199209984653862,0.0008534539992979262,,0.1011690009963786,2026-04-26T19:15:30.877000
optuna_by_selector_optimization,LowVariance,GaussianNB,success,,12.0,10.0,3.0,,,,,3.5759065590009413,3.5759065590009413,2026-04-26T19:15:34.453850
optuna_by_selector_training,LowVariance,GaussianNB,success,,12.0,,,0.05970758900002693,0.0018678370015550172,0.002023666998866247,0.000767647999964538,,0.06436674100041273,2026-04-26T19:15:34.658490
optuna_by_selector_optimization,LowVariance,DecisionTree,success,,12.0,12.0,3.0,,,,,5.729235655000593,5.729235655000593,2026-04-26T19:15:40.388678
optuna_by_selector_training,LowVariance,DecisionTree,success,,12.0,,,0.10794155999974464,0.001672529000643408,0.0011425929988035932,0.0011068280000472441,,0.11186350999923889,2026-04-26T19:15:40.664913
optuna_by_selector_optimization,LowVariance,RandomForest,success,,12.0,12.0,3.0,,,,,31.64836615799868,31.64836615799868,2026-04-26T19:16:12.314349
optuna_by_selector_training,LowVariance,RandomForest,success,,12.0,,,1.4423231319997285,0.06885071999931824,0.0686162960009824,0.02249837600174942,,1.6022885240017786,2026-04-26T19:16:14.083496
optuna_by_selector_optimization,LowVariance,GradientBoosting,success,,12.0,12.0,3.0,,,,,66.81482003400015,66.81482003400015,2026-04-26T19:17:20.899364
optuna_by_selector_training,LowVariance,GradientBoosting,success,,12.0,,,2.1441931019999174,0.013663886000358616,0.013681868998901336,0.0028945809990545968,,2.174433437998232,2026-04-26T19:17:23.238520
optuna_by_selector_optimization,Pearson,LDA,success,,15.0,10.0,3.0,,,,,5.156586913000865,5.156586913000865,2026-04-26T19:17:28.399652
optuna_by_selector_training,Pearson,LDA,success,,15.0,,,0.13448215000062191,0.0008488349994877353,0.0007110759997885907,0.0007682049999857554,,0.136810265999884,2026-04-26T19:17:28.678251
optuna_by_selector_optimization,Pearson,QDA,success,,15.0,10.0,3.0,,,,,5.68312998699912,5.68312998699912,2026-04-26T19:17:34.362365
optuna_by_selector_training,Pearson,QDA,success,,15.0,,,0.0943032539998967,0.0035265980004624,0.0031369290009024553,0.0008114859992929269,,0.10177826700055448,2026-04-26T19:17:34.658417
optuna_by_selector_optimization,Pearson,GaussianNB,success,,15.0,10.0,3.0,,,,,3.6351948579995224,3.6351948579995224,2026-04-26T19:17:38.294543
optuna_by_selector_training,Pearson,GaussianNB,success,,15.0,,,0.06062747299984039,0.0019227329994464526,0.0021670730002369964,0.0007526710014644777,,0.06546995000098832,2026-04-26T19:17:38.500368
optuna_by_selector_optimization,Pearson,DecisionTree,success,,15.0,12.0,3.0,,,,,5.064801913000338,5.064801913000338,2026-04-26T19:17:43.566146
optuna_by_selector_training,Pearson,DecisionTree,success,,15.0,,,0.07880444900001748,0.0017739880004228326,0.0011314349994790973,0.0010511470009078039,,0.08276101900082722,2026-04-26T19:17:43.817352
optuna_by_selector_optimization,Pearson,RandomForest,success,,15.0,12.0,3.0,,,,,21.861273645001347,21.861273645001347,2026-04-26T19:18:05.679615
optuna_by_selector_training,Pearson,RandomForest,success,,15.0,,,0.7760806099995534,0.04509923200021149,0.044092989001001115,0.021435986000142293,,0.8867088170009083,2026-04-26T19:18:06.730195
optuna_by_selector_optimization,Pearson,GradientBoosting,success,,15.0,12.0,3.0,,,,,37.19687784599955,37.19687784599955,2026-04-26T19:18:43.928190
optuna_by_selector_training,Pearson,GradientBoosting,success,,15.0,,,1.0078988629993546,0.012108236000131,0.015438462000020081,0.002592367000033846,,1.0380379279995395,2026-04-26T19:18:45.139684
optuna_by_selector_optimization,Fisher,LDA,success,,15.0,10.0,3.0,,,,,5.143488747999072,5.143488747999072,2026-04-26T19:18:50.287610
optuna_by_selector_training,Fisher,LDA,success,,15.0,,,0.13554957899941655,0.0008524650002073031,0.0007243800009746337,0.0008256300006905803,,0.13795205400128907,2026-04-26T19:18:50.566102
optuna_by_selector_optimization,Fisher,QDA,success,,15.0,10.0,3.0,,,,,5.672540646000925,5.672540646000925,2026-04-26T19:18:56.239630
optuna_by_selector_training,Fisher,QDA,success,,15.0,,,0.09492389200022444,0.00417381000079331,0.0029420570008369396,0.0008502280015818542,,0.10288998700343654,2026-04-26T19:18:56.535357
optuna_by_selector_optimization,Fisher,GaussianNB,success,,15.0,10.0,3.0,,,,,3.613220373999866,3.613220373999866,2026-04-26T19:19:00.149541
optuna_by_selector_training,Fisher,GaussianNB,success,,15.0,,,0.06061593900085427,0.0021615650002786424,0.0023000209985184483,0.0007491449996450683,,0.06582666999929643,2026-04-26T19:19:00.356114
optuna_by_selector_optimization,Fisher,DecisionTree,success,,15.0,12.0,3.0,,,,,5.054911954999625,5.054911954999625,2026-04-26T19:19:05.411987
optuna_by_selector_training,Fisher,DecisionTree,success,,15.0,,,0.07977049799956148,0.0016699549996701535,0.0013101730000926182,0.0011947509992751293,,0.08394537699859939,2026-04-26T19:19:05.664642
optuna_by_selector_optimization,Fisher,RandomForest,success,,15.0,12.0,3.0,,,,,21.683070783999938,21.683070783999938,2026-04-26T19:19:27.348741
optuna_by_selector_training,Fisher,RandomForest,success,,15.0,,,0.8126414660000592,0.04574392599897692,0.04519663100109028,0.020813904000533512,,0.9243959270006599,2026-04-26T19:19:28.442108
optuna_by_selector_optimization,Fisher,GradientBoosting,success,,15.0,12.0,3.0,,,,,37.3820007989998,37.3820007989998,2026-04-26T19:20:05.825187
optuna_by_selector_training,Fisher,GradientBoosting,success,,15.0,,,1.0182058499995037,0.01199756499954674,0.012235487998623285,0.0026617769999575103,,1.0451006799976312,2026-04-26T19:20:07.037993
optuna_by_selector_optimization,mRMR,LDA,success,,15.0,10.0,3.0,,,,,5.161820770999839,5.161820770999839,2026-04-26T19:20:12.204149
optuna_by_selector_training,mRMR,LDA,success,,15.0,,,0.13550144799955888,0.000841334000142524,0.0007182959998317529,0.0008219930004997877,,0.13788307100003294,2026-04-26T19:20:12.483436
optuna_by_selector_optimization,mRMR,QDA,success,,15.0,10.0,3.0,,,,,5.750167647000126,5.750167647000126,2026-04-26T19:20:18.234582
optuna_by_selector_training,mRMR,QDA,success,,15.0,,,0.09750430500025686,0.003353504000187968,0.0029371059990808135,0.0008519149996573105,,0.10464682999918296,2026-04-26T19:20:18.536386
optuna_by_selector_optimization,mRMR,GaussianNB,success,,15.0,10.0,3.0,,,,,3.6535487649998686,3.6535487649998686,2026-04-26T19:20:22.190963
optuna_by_selector_training,mRMR,GaussianNB,success,,15.0,,,0.060799607999797445,0.0021996889990987256,0.002207560999522684,0.0007496309990528971,,0.06595648899747175,2026-04-26T19:20:22.395775
optuna_by_selector_optimization,mRMR,DecisionTree,success,,15.0,12.0,3.0,,,,,5.7195336039985705,5.7195336039985705,2026-04-26T19:20:28.116259
optuna_by_selector_training,mRMR,DecisionTree,success,,15.0,,,0.10745021799993992,0.0017623429994273465,0.0011599039989960147,0.001125591999880271,,0.11149805699824356,2026-04-26T19:20:28.392846
optuna_by_selector_optimization,mRMR,RandomForest,success,,15.0,12.0,3.0,,,,,29.63519535299929,29.63519535299929,2026-04-26T19:20:58.029022
optuna_by_selector_training,mRMR,RandomForest,success,,15.0,,,1.3340628030000516,0.06535398100095335,0.0638301090002642,0.022356661998855998,,1.4856035550001252,2026-04-26T19:20:59.681431
optuna_by_selector_optimization,mRMR,GradientBoosting,success,,15.0,12.0,3.0,,,,,66.63859049799976,66.63859049799976,2026-04-26T19:22:06.321111
optuna_by_selector_training,mRMR,GradientBoosting,success,,15.0,,,2.1011701759998687,0.013734140000451589,0.01369979199989757,0.002757524000116973,,2.131361632000335,2026-04-26T19:22:08.617011
optuna_by_selector_optimization,LassoCV,LDA,success,,15.0,10.0,3.0,,,,,5.24204748000011,5.24204748000011,2026-04-26T19:22:13.863252
optuna_by_selector_training,LassoCV,LDA,success,,15.0,,,0.1365720510002575,0.0008634740006527863,0.0006932279993634438,0.0008028960000956431,,0.13893164900036936,2026-04-26T19:22:14.142840
optuna_by_selector_optimization,LassoCV,QDA,success,,15.0,10.0,3.0,,,,,5.78449769100007,5.78449769100007,2026-04-26T19:22:19.928311
optuna_by_selector_training,LassoCV,QDA,success,,15.0,,,0.09867839500111586,0.0033352890004607616,0.0036967649994039675,0.0008657819998916239,,0.10657623100087221,2026-04-26T19:22:20.227696
optuna_by_selector_optimization,LassoCV,GaussianNB,success,,15.0,10.0,3.0,,,,,3.6083973749991856,3.6083973749991856,2026-04-26T19:22:23.837113
optuna_by_selector_training,LassoCV,GaussianNB,success,,15.0,,,0.06070476800050528,0.0021020099993620533,0.0021976690004521515,0.0007902180004748516,,0.06579466500079434,2026-04-26T19:22:24.042034
