stage,seletor,modelo,status,error_message,n_features,n_trials,n_cv_folds,tempo_fit_sec,tempo_predict_sec,tempo_proba_sec,tempo_joblib_dump_sec,tempo_otimizacao_sec,tempo_total_sec,experiment_timestamp
feature_selection,LowVariance,LDA,success,,12,,,0.12234737000107998,0.001121605999287567,0.0009166420004476095,,,0.12438561800081516,2026-05-04T22:01:23.915684
feature_selection,LowVariance,QDA,success,,12,,,0.11930684899925836,0.005789623999589821,0.005933054000706761,,,0.13102952699955495,2026-05-04T22:01:24.256395
feature_selection,LowVariance,GaussianNB,success,,12,,,0.06278545900022436,0.002229629999419558,0.0036135129994363524,,,0.06862860199908027,2026-05-04T22:01:24.484412
feature_selection,LowVariance,DecisionTree,success,,12,,,0.1035230279994721,0.0017276130001846468,0.0013626169984490843,,,0.10661325799810584,2026-05-04T22:01:24.773015
feature_selection,LowVariance,RandomForest,success,,12,,,1.7318638329998066,0.06810856000083731,0.07241085799978464,,,1.8723832510004286,2026-05-04T22:01:26.825250
feature_selection,LowVariance,GradientBoosting,success,,12,,,5.147162000001117,0.025001562000397826,0.025128854998911265,,,5.197292417000426,2026-05-04T22:01:32.200566
feature_selection,Pearson,LDA,success,,15,,,0.10713364699950034,0.0010633239999151556,0.0008729250002943445,,,0.10906989599970984,2026-05-04T22:01:32.491890
feature_selection,Pearson,QDA,success,,15,,,0.11061586499999976,0.008364011000594473,0.006157883999549085,,,0.12513776000014332,2026-05-04T22:01:32.815862
feature_selection,Pearson,GaussianNB,success,,15,,,0.0630914989997109,0.002098185001159436,0.003159207000862807,,,0.06834889100173314,2026-05-04T22:01:33.032387
feature_selection,Pearson,DecisionTree,success,,15,,,0.07172229000025254,0.0017451319999963744,0.0010418040001241025,,,0.07450922600037302,2026-05-04T22:01:33.279160
feature_selection,Pearson,RandomForest,success,,15,,,1.1179974240003503,0.05751863300065452,0.05540704399936658,,,1.2309231010003714,2026-05-04T22:01:34.711960
feature_selection,Pearson,GradientBoosting,success,,15,,,2.6534224139995786,0.02631747800114681,0.026045143998999265,,,2.7057850359997246,2026-05-04T22:01:37.586204
feature_selection,Fisher,LDA,success,,15,,,0.10438219299976481,0.0010683729997253977,0.0009198829993692925,,,0.1063704489988595,2026-05-04T22:01:37.872239
feature_selection,Fisher,QDA,success,,15,,,0.09691182000096887,0.005304570000589592,0.0038886290003574686,,,0.10610501900191593,2026-05-04T22:01:38.176148
feature_selection,Fisher,GaussianNB,success,,15,,,0.06260802099859575,0.002132417001121212,0.002796017000946449,,,0.06753645500066341,2026-05-04T22:01:38.389210
feature_selection,Fisher,DecisionTree,success,,15,,,0.07015651799883926,0.0015614469994034152,0.0009850770002231002,,,0.07270304199846578,2026-05-04T22:01:38.631328
feature_selection,Fisher,RandomForest,success,,15,,,1.0820659790006175,0.05390244999944116,0.0541909100011253,,,1.190159339001184,2026-05-04T22:01:39.994325
feature_selection,Fisher,GradientBoosting,success,,15,,,2.630641154000841,0.026223804999972344,0.026286438000170165,,,2.6831513970009837,2026-05-04T22:01:42.846895
feature_selection,mRMR,LDA,success,,15,,,0.10534492899932957,0.0010621519995765993,0.0008842429997457657,,,0.10729132399865193,2026-05-04T22:01:43.135304
feature_selection,mRMR,QDA,success,,15,,,0.10646658700170519,0.006007775999023579,0.004994093998902827,,,0.1174684569996316,2026-05-04T22:01:43.450755
feature_selection,mRMR,GaussianNB,success,,15,,,0.06319342899951153,0.0024714149985811673,0.002836159999787924,,,0.06850100399788062,2026-05-04T22:01:43.667573
feature_selection,mRMR,DecisionTree,success,,15,,,0.10055120299875853,0.0017282799999520648,0.0012053089994878974,,,0.10348479199819849,2026-05-04T22:01:43.941537
feature_selection,mRMR,RandomForest,success,,15,,,1.6194410509997397,0.0650016660001711,0.06380746700051532,,,1.748250184000426,2026-05-04T22:01:45.860602
feature_selection,mRMR,GradientBoosting,success,,15,,,5.018040753000605,0.024882228000933537,0.02509001399994304,,,5.068012995001482,2026-05-04T22:01:51.100581
feature_selection,LassoCV,LDA,success,,15,,,0.10757050999927742,0.001057072000548942,0.0008751239984121639,,,0.10950270599823853,2026-05-04T22:01:51.390458
feature_selection,LassoCV,QDA,success,,15,,,0.09879562500100292,0.0034539460011728806,0.004904732999420958,,,0.10715430400159676,2026-05-04T22:01:51.703231
feature_selection,LassoCV,GaussianNB,success,,15,,,0.06332950000069104,0.0021144590009498643,0.0027382730004319455,,,0.06818223200207285,2026-05-04T22:01:51.918653
feature_selection,LassoCV,DecisionTree,success,,15,,,0.0689043420006783,0.0016922369995882036,0.0010884429993893718,,,0.07168502199965587,2026-05-04T22:01:52.162288
feature_selection,LassoCV,RandomForest,success,,15,,,1.1261707459998433,0.05486203300097259,0.05633805899924482,,,1.2373708380000608,2026-05-04T22:01:53.572430
feature_selection,LassoCV,GradientBoosting,success,,15,,,2.4264986500002124,0.026244179000059376,0.02626633900035813,,,2.47900916800063,2026-05-04T22:01:56.223234
feature_selection,LinearSVC_L1,LDA,success,,15,,,0.1118743250008265,0.0011175549989275169,0.0009064109999599168,,,0.11389829099971394,2026-05-04T22:01:56.534503
feature_selection,LinearSVC_L1,QDA,success,,15,,,0.12242789599986281,0.009040939999977127,0.007076222000250709,,,0.13854505800009065,2026-05-04T22:01:56.869906
feature_selection,LinearSVC_L1,GaussianNB,success,,15,,,0.06237493500157143,0.0024629950003145495,0.0030549149996659253,,,0.0678928450015519,2026-05-04T22:01:57.085168
feature_selection,LinearSVC_L1,DecisionTree,success,,15,,,0.10170750500037684,0.0017055070002243156,0.0011134280011901865,,,0.10452644000179134,2026-05-04T22:01:57.365017
feature_selection,LinearSVC_L1,RandomForest,success,,15,,,1.5542046350001328,0.06566847500107542,0.06510520400115638,,,1.6849783140023646,2026-05-04T22:01:59.220818
feature_selection,LinearSVC_L1,GradientBoosting,success,,15,,,4.983814855000674,0.025328555999294622,0.025258744999518967,,,5.034402155999487,2026-05-04T22:02:04.425553
