stage,seletor,modelo,status,error_message,n_features,n_trials,n_cv_folds,tempo_fit_sec,tempo_predict_sec,tempo_proba_sec,tempo_joblib_dump_sec,tempo_otimizacao_sec,tempo_total_sec,experiment_timestamp
optuna_global_optimization,,DecisionTree,success,,,12.0,3.0,,,,,3.7199597600010748,3.7199597600010748,2026-06-02T15:42:34.853735
optuna_global_optimization,,RandomForest,success,,,12.0,3.0,,,,,37.90234033199886,37.90234033199886,2026-06-02T15:43:12.756873
optuna_global_optimization,,GradientBoosting,success,,,12.0,3.0,,,,,99.14109576599913,99.14109576599913,2026-06-02T15:44:51.898803
optuna_global_training,,LDA,success,,15.0,,,0.0927627040000516,0.0012357060004433151,0.0011624570015555946,,,0.09516086700205051,2026-06-02T15:44:52.159911
optuna_global_training,,QDA,success,,15.0,,,0.08132445299997926,0.007076338999468135,0.005494637000083458,,,0.09389542899953085,2026-06-02T15:44:52.412563
optuna_global_training,,GaussianNB,success,,15.0,,,0.05035244800092187,0.001866719001554884,0.0025764150013856124,,,0.054795582003862364,2026-06-02T15:44:52.572470
optuna_global_training,,DecisionTree,success,,15.0,,,0.06279220000033092,0.001204497000799165,0.0007062869990477338,,,0.06470298400017782,2026-06-02T15:44:52.759854
optuna_global_training,,RandomForest,success,,15.0,,,2.1195513580005354,0.08706993700070598,0.08582489699983853,,,2.29244619200108,2026-06-02T15:44:55.169868
optuna_global_training,,GradientBoosting,success,,15.0,,,7.916793278000114,0.045120396998754586,0.044668573998933425,,,8.006582248997802,2026-06-02T15:45:03.295543
ensemble_averaging,,,success,,,,,,,,,,0.10264745499989658,2026-06-02T15:45:04.725720
ensemble_hard_voting,,,success,,,,,,,,,,2.5522176760005095,2026-06-02T15:45:07.282389
ensemble_smart_voting,,,success,,,,,,,,,,3.56335607300025,2026-06-02T15:45:10.852301
optuna_by_selector_optimization,LowVariance,LDA,success,,12.0,10.0,3.0,,,,,4.242971094001405,4.242971094001405,2026-06-02T15:45:15.123779
optuna_by_selector_training,LowVariance,LDA,success,,12.0,,,0.09392079899953387,0.0008984550004242919,0.0007191439999587601,0.0008830489987303736,,0.0964214469986473,2026-06-02T15:45:16.251455
optuna_by_selector_optimization,LowVariance,QDA,success,,12.0,10.0,3.0,,,,,4.0406587420002325,4.0406587420002325,2026-06-02T15:45:20.293026
optuna_by_selector_training,LowVariance,QDA,success,,12.0,,,0.07891440499952296,0.002714631000344525,0.002466502999595832,0.0009191320004902082,,0.08501467099995352,2026-06-02T15:45:21.460031
optuna_by_selector_optimization,LowVariance,GaussianNB,success,,12.0,10.0,3.0,,,,,2.847495515999981,2.847495515999981,2026-06-02T15:45:24.308773
optuna_by_selector_training,LowVariance,GaussianNB,success,,12.0,,,0.04661642000064603,0.0015774210005474743,0.001969806000488461,0.0006928670009074267,,0.05085651400258939,2026-06-02T15:45:24.756546
optuna_by_selector_optimization,LowVariance,DecisionTree,success,,12.0,12.0,3.0,,,,,3.6184769720002805,3.6184769720002805,2026-06-02T15:45:28.376089
optuna_by_selector_training,LowVariance,DecisionTree,success,,12.0,,,0.04746576799880131,0.001103344000512152,0.0006822440009273123,0.0008734879993426148,,0.05012484399958339,2026-06-02T15:45:28.817592
