timestamp,target_url,endpoint,concurrency,requests,duration_sec,throughput_req_per_sec,uvicorn_workers,memory_used_mb,memory_available_mb,memory_total_mb,model_id,n_requests,inference_time_ms_avg,inference_time_ms_std,inference_time_ms_min,inference_time_ms_max,inference_time_ms_p50,inference_time_ms_ci95_lower,inference_time_ms_ci95_upper,accuracy
20260615_193203,http://192.168.20.83:8000,/benchmark,30,50,112.531,0.44,4,2365,1430,3795,extratrees_gradientboosting,50,528.041,238.054,176.831,1009.848,469.156,460.386,595.695,0.9754
20260615_193203,http://192.168.20.83:8000,/benchmark,30,50,112.531,0.44,4,2365,1430,3795,lowvariance_decisiontree,50,98.866,54.267,10.331,236.325,89.7,83.444,114.289,0.9688
20260615_193203,http://192.168.20.83:8000,/benchmark,30,50,112.531,0.44,4,2365,1430,3795,lowvariance_gradientboosting,50,393.948,153.139,169.339,786.935,344.169,350.426,437.47,0.9754
20260615_193203,http://192.168.20.83:8000,/benchmark,30,50,112.531,0.44,4,2365,1430,3795,lowvariance_lda,50,91.327,51.207,9.303,249.711,86.264,76.775,105.88,0.9239
20260615_193203,http://192.168.20.83:8000,/benchmark,30,50,112.531,0.44,4,2365,1430,3795,lowvariance_randomforest,50,4430.078,2131.429,679.48,6972.497,4386.714,3824.328,5035.829,0.9735
