timestamp,target_url,endpoint,concurrency,requests,duration_sec,throughput_req_per_sec,uvicorn_workers,memory_used_mb,memory_available_mb,memory_total_mb,model_id,n_requests,inference_time_ms_avg,inference_time_ms_std,inference_time_ms_min,inference_time_ms_max,inference_time_ms_p50,inference_time_ms_ci95_lower,inference_time_ms_ci95_upper,accuracy
20260615_181726,http://192.168.20.83:8000,/benchmark,30,50,99.28,0.5,4,2646,1149,3795,extratrees_gradientboosting,50,578.577,253.914,226.525,1340.486,512.706,506.415,650.739,0.9754
20260615_181726,http://192.168.20.83:8000,/benchmark,30,50,99.28,0.5,4,2646,1149,3795,lowvariance_decisiontree,50,99.477,49.102,22.899,254.285,91.361,85.522,113.431,0.9688
20260615_181726,http://192.168.20.83:8000,/benchmark,30,50,99.28,0.5,4,2646,1149,3795,lowvariance_gradientboosting,50,450.123,214.765,189.573,1146.893,381.876,389.087,511.159,0.9754
20260615_181726,http://192.168.20.83:8000,/benchmark,30,50,99.28,0.5,4,2646,1149,3795,lowvariance_lda,50,106.482,57.862,22.272,306.655,97.173,90.037,122.926,0.9239
20260615_181726,http://192.168.20.83:8000,/benchmark,30,50,99.28,0.5,4,2646,1149,3795,lowvariance_randomforest,50,4664.828,1799.471,821.564,7094.478,5187.777,4153.42,5176.237,0.9735
