timestamp,target_url,endpoint,concurrency,requests,duration_sec,throughput_req_per_sec,uvicorn_workers,memory_used_mb,memory_available_mb,memory_total_mb,model_id,n_requests,inference_time_ms_avg,inference_time_ms_std,inference_time_ms_min,inference_time_ms_max,inference_time_ms_p50,inference_time_ms_ci95_lower,inference_time_ms_ci95_upper,accuracy
20260615_192419,http://192.168.20.83:8000,/benchmark,30,50,102.566,0.49,4,2339,1456,3795,extratrees_gradientboosting,50,492.481,226.466,265.775,1378.343,400.952,428.12,556.843,0.9754
20260615_192419,http://192.168.20.83:8000,/benchmark,30,50,102.566,0.49,4,2339,1456,3795,lowvariance_decisiontree,50,98.323,47.559,14.615,270.341,95.165,84.806,111.839,0.9688
20260615_192419,http://192.168.20.83:8000,/benchmark,30,50,102.566,0.49,4,2339,1456,3795,lowvariance_gradientboosting,50,429.763,146.522,197.401,770.566,386.013,388.121,471.404,0.9754
20260615_192419,http://192.168.20.83:8000,/benchmark,30,50,102.566,0.49,4,2339,1456,3795,lowvariance_lda,50,94.77,51.043,10.039,235.382,87.928,80.264,109.276,0.9239
20260615_192419,http://192.168.20.83:8000,/benchmark,30,50,102.566,0.49,4,2339,1456,3795,lowvariance_randomforest,50,4405.01,1839.778,866.13,6995.955,4351.824,3882.147,4927.873,0.9735
